arrival_date,commodity,variety,mandi_name,state,price_modal_kg,arrivals_mt,price_lag_1,price_lag_7,price_lag_14,arrivals_lag_1,arrivals_7day_avg,season_week,month,year,price_yoy,arrivals_yoy,bearing_year_flag,export_demand_proxy,flowering_weather_score
2019-06-10,Mango,Mallika,Ranchi APMC,Jharkhand,86.63,249.74,84.67,85.45,88.99,269.15,263.20714285714286,15,6,2019,-2.0200000000000102,10.159999999999997,1,72.4035,71.53
2019-06-17,Mango,Mallika,Ranchi APMC,Jharkhand,83.3,231.39,86.63,84.98,97.23,249.74,272.0185714285714,16,6,2019,-11.210000000000008,-4.130000000000024,1,72.1983,68.48
2019-06-24,Mango,Mallika,Ranchi APMC,Jharkhand,89.0,193.99,83.3,90.26,85.9,231.39,261.92,17,6,2019,-6.450000000000003,-3.9899999999999807,1,72.3803,61.29
2020-05-04,Mango,Mallika,Ranchi APMC,Jharkhand,88.38,226.62,89.0,89.74,92.61,193.99,255.68285714285713,10,5,2020,2.9299999999999926,43.55000000000001,0,74.5764,80.36
2020-05-11,Mango,Mallika,Ranchi APMC,Jharkhand,94.42,239.45,88.38,98.77,88.65,226.62,246.50428571428571,11,5,2020,9.439999999999998,69.73999999999998,0,74.2987,70.02
2020-05-18,Mango,Mallika,Ranchi APMC,Jharkhand,91.45,248.19,94.42,85.17,94.51,239.45,236.93285714285716,12,5,2020,1.1899999999999977,-16.49000000000001,0,74.5853,81.05
2020-05-25,Mango,Mallika,Ranchi APMC,Jharkhand,91.28,250.57,91.45,84.67,95.45,248.19,234.27857142857144,13,5,2020,1.5400000000000063,-19.70999999999998,0,74.1082,72.67
2020-06-01,Mango,Mallika,Ranchi APMC,Jharkhand,89.5,228.35,91.28,86.63,85.45,250.57,231.22285714285712,14,6,2020,-9.269999999999996,-75.35,0,74.0885,61.1
2020-06-08,Mango,Mallika,Ranchi APMC,Jharkhand,93.38,221.89,89.5,83.3,84.98,228.35,229.86571428571432,15,6,2020,8.209999999999994,-93.30000000000001,0,74.1721,66.9
2020-06-15,Mango,Mallika,Ranchi APMC,Jharkhand,88.06,188.88,93.38,89.0,90.26,221.89,229.1357142857143,16,6,2020,3.3900000000000006,-80.26999999999998,0,74.5502,63.47
2020-06-22,Mango,Mallika,Ranchi APMC,Jharkhand,85.01,159.06,88.06,88.38,89.74,188.88,219.4842857142857,17,6,2020,-1.6199999999999903,-90.68,0,74.1823,58.74
2020-06-29,Mango,Mallika,Ranchi APMC,Jharkhand,86.62,153.25,85.01,94.42,98.77,159.06,207.17,18,6,2020,3.3200000000000074,-78.13999999999999,0,73.913,63.47
2021-05-03,Mango,Mallika,Ranchi APMC,Jharkhand,92.86,252.84,86.62,91.45,85.17,153.25,207.83428571428573,10,5,2021,3.8599999999999994,58.849999999999994,1,75.8944,79.48
2021-05-10,Mango,Mallika,Ranchi APMC,Jharkhand,94.46,291.57,92.86,91.28,84.67,252.84,213.69142857142856,11,5,2021,6.079999999999998,64.94999999999999,1,76.7166,74.76
2021-05-17,Mango,Mallika,Ranchi APMC,Jharkhand,100.3,296.98,94.46,89.5,86.63,291.57,223.49571428571429,12,5,2021,5.8799999999999955,57.53000000000003,1,76.0824,71.49
2021-05-24,Mango,Mallika,Ranchi APMC,Jharkhand,92.87,282.51,100.3,93.38,83.3,296.98,232.15571428571428,13,5,2021,1.4200000000000017,34.31999999999999,1,76.557,71.49
2021-05-31,Mango,Mallika,Ranchi APMC,Jharkhand,84.78,285.94,92.87,88.06,89.0,282.51,246.02142857142857,14,5,2021,-6.5,35.370000000000005,1,75.72,73.85
2021-06-07,Mango,Mallika,Ranchi APMC,Jharkhand,92.96,265.12,84.78,85.01,88.38,285.94,261.17285714285714,15,6,2021,3.4599999999999937,36.77000000000001,1,75.5074,64.55
2021-06-14,Mango,Mallika,Ranchi APMC,Jharkhand,84.28,238.74,92.96,86.62,94.42,265.12,273.3857142857143,16,6,2021,-9.099999999999994,16.850000000000023,1,75.601,62.96
2021-06-21,Mango,Mallika,Ranchi APMC,Jharkhand,86.54,197.77,84.28,92.86,91.45,238.74,265.5185714285714,17,6,2021,-1.519999999999996,8.890000000000015,1,75.8618,65.99
2021-06-28,Mango,Mallika,Ranchi APMC,Jharkhand,85.78,173.45,86.54,94.46,91.28,197.77,248.6442857142857,18,6,2021,0.769999999999996,14.389999999999986,1,75.0516,71.22
2022-05-02,Mango,Mallika,Ranchi APMC,Jharkhand,89.2,214.05,85.78,100.3,89.5,173.45,236.79714285714286,9,5,2022,2.5799999999999983,60.80000000000001,0,78.1254,74.44
2022-05-09,Mango,Mallika,Ranchi APMC,Jharkhand,92.52,239.36,89.2,92.87,93.38,214.05,230.63285714285715,10,5,2022,-0.3400000000000034,-13.47999999999999,0,77.5064,70.61
2022-05-16,Mango,Mallika,Ranchi APMC,Jharkhand,88.48,238.22,92.52,84.78,88.06,239.36,223.81571428571428,11,5,2022,-5.97999999999999,-53.349999999999994,0,77.6511,71.54
2022-05-23,Mango,Mallika,Ranchi APMC,Jharkhand,100.68,263.41,88.48,92.96,85.01,238.22,223.57142857142858,12,5,2022,0.38000000000000966,-33.56999999999999,0,78.1715,71.51
2022-05-30,Mango,Mallika,Ranchi APMC,Jharkhand,100.84,258.83,100.68,84.28,86.62,263.41,226.4414285714286,13,5,2022,7.969999999999999,-23.680000000000007,0,77.6244,79.11
2022-06-06,Mango,Mallika,Ranchi APMC,Jharkhand,95.99,226.43,100.84,86.54,92.86,258.83,230.53571428571428,14,6,2022,11.209999999999994,-59.50999999999999,0,77.6196,64.03
2022-06-13,Mango,Mallika,Ranchi APMC,Jharkhand,96.78,216.79,95.99,85.78,94.46,226.43,236.72714285714287,15,6,2022,3.8200000000000074,-48.33000000000001,0,77.5123,67.85
2022-06-20,Mango,Mallika,Ranchi APMC,Jharkhand,100.11,163.68,96.78,89.2,100.3,216.79,229.53142857142856,16,6,2022,15.829999999999998,-75.06,0,77.1955,63.57
2022-06-27,Mango,Mallika,Ranchi APMC,Jharkhand,91.14,143.69,100.11,92.52,92.87,163.68,215.8642857142857,17,6,2022,4.599999999999994,-54.08000000000001,0,76.8591,58.59
2023-05-01,Mango,Mallika,Ranchi APMC,Jharkhand,99.84,268.53,91.14,88.48,84.78,143.69,220.1942857142857,9,5,2023,14.060000000000002,95.07999999999998,1,79.2548,88.63
2023-05-08,Mango,Mallika,Ranchi APMC,Jharkhand,91.03,291.08,99.84,100.68,92.96,268.53,224.14714285714282,10,5,2023,1.8299999999999983,77.02999999999997,1,79.4334,77.45
2023-05-15,Mango,Mallika,Ranchi APMC,Jharkhand,100.83,293.85,91.03,100.84,84.28,291.08,229.15,11,5,2023,8.310000000000002,54.49000000000001,1,79.6239,73.83
2023-05-22,Mango,Mallika,Ranchi APMC,Jharkhand,102.68,293.55,100.83,95.99,86.54,293.85,238.73857142857142,12,5,2023,14.200000000000003,55.33000000000001,1,79.3889,80.01
2023-05-29,Mango,Mallika,Ranchi APMC,Jharkhand,95.95,282.81,102.68,96.78,85.78,293.55,248.17,13,5,2023,-4.730000000000004,19.399999999999977,1,79.5101,71.38
2023-06-05,Mango,Mallika,Ranchi APMC,Jharkhand,94.1,290.83,95.95,100.11,89.2,282.81,266.3342857142857,14,6,2023,-6.740000000000009,32.0,1,79.1829,69.92
2023-06-12,Mango,Mallika,Ranchi APMC,Jharkhand,92.1,231.29,94.1,91.14,92.52,290.83,278.84857142857146,15,6,2023,-3.8900000000000006,4.859999999999985,1,79.0261,61.93
2023-06-19,Mango,Mallika,Ranchi APMC,Jharkhand,92.41,197.97,92.1,99.84,88.48,231.29,268.7685714285714,16,6,2023,-4.3700000000000045,-18.819999999999993,1,78.5639,59.78
2023-06-26,Mango,Mallika,Ranchi APMC,Jharkhand,85.48,190.78,92.41,91.03,100.68,197.97,254.44000000000003,17,6,2023,-14.629999999999995,27.099999999999994,1,78.7744,72.27
2024-05-06,Mango,Mallika,Ranchi APMC,Jharkhand,99.08,219.75,85.48,100.83,100.84,190.78,243.8542857142857,10,5,2024,7.939999999999998,76.06,0,81.2304,80.9
2024-05-13,Mango,Mallika,Ranchi APMC,Jharkhand,92.93,227.81,99.08,102.68,95.99,219.75,234.46285714285713,11,5,2024,-6.909999999999997,-40.71999999999997,0,81.3396,76.53
2024-05-20,Mango,Mallika,Ranchi APMC,Jharkhand,94.57,249.28,92.93,95.95,96.78,227.81,229.67285714285714,12,5,2024,3.539999999999992,-41.79999999999998,0,80.8891,73.66
2024-05-27,Mango,Mallika,Ranchi APMC,Jharkhand,96.66,252.29,94.57,94.1,100.11,249.28,224.16714285714286,13,5,2024,-4.170000000000002,-41.56000000000003,0,80.9869,70.78
2024-06-03,Mango,Mallika,Ranchi APMC,Jharkhand,91.46,237.71,96.66,92.1,91.14,252.29,225.0842857142857,14,6,2024,-11.220000000000013,-55.84,0,80.2868,59.68
2024-06-10,Mango,Mallika,Ranchi APMC,Jharkhand,92.58,203.28,91.46,92.41,99.84,237.71,225.84285714285713,15,6,2024,-3.3700000000000045,-79.53,0,80.3301,58.65
2024-06-17,Mango,Mallika,Ranchi APMC,Jharkhand,92.61,180.4,92.58,85.48,91.03,203.28,224.35999999999999,16,6,2024,-1.4899999999999949,-110.42999999999998,0,80.2942,68.41
2024-06-24,Mango,Mallika,Ranchi APMC,Jharkhand,89.62,161.52,92.61,99.08,100.83,180.4,216.04142857142855,17,6,2024,-2.4799999999999898,-69.76999999999998,0,80.0102,60.87
2025-05-05,Mango,Mallika,Ranchi APMC,Jharkhand,95.99,292.44,89.62,92.93,102.68,161.52,225.27428571428572,10,5,2025,3.5799999999999983,94.47,1,82.5352,78.85
2025-05-12,Mango,Mallika,Ranchi APMC,Jharkhand,98.69,278.41,95.99,94.57,95.95,292.44,229.43571428571428,11,5,2025,13.209999999999994,87.63000000000002,1,82.2727,74.37
2025-05-19,Mango,Mallika,Ranchi APMC,Jharkhand,95.04,279.2,98.69,96.66,94.1,278.41,233.28,12,5,2025,-4.039999999999992,59.44999999999999,1,82.581,74.83
2025-05-26,Mango,Mallika,Ranchi APMC,Jharkhand,87.2,290.62,95.04,91.46,92.1,279.2,240.8385714285714,13,5,2025,-5.730000000000004,62.81,1,82.6901,75.71
2025-06-02,Mango,Mallika,Ranchi APMC,Jharkhand,102.04,299.2,87.2,92.58,92.41,290.62,254.54142857142855,14,6,2025,7.470000000000013,49.91999999999999,1,82.5582,62.87
2025-06-09,Mango,Mallika,Ranchi APMC,Jharkhand,95.41,270.82,102.04,92.61,85.48,299.2,267.4585714285714,15,6,2025,-1.25,18.53,1,82.2408,64.61
2025-06-16,Mango,Mallika,Ranchi APMC,Jharkhand,96.31,196.43,95.41,89.62,99.08,270.82,272.44571428571425,16,6,2025,4.8500000000000085,-41.28,1,82.1806,64.22
2025-06-23,Mango,Mallika,Ranchi APMC,Jharkhand,81.38,199.63,96.31,95.99,92.93,196.43,259.1871428571429,17,6,2025,-11.200000000000003,-3.6500000000000057,1,81.9515,65.66
2025-06-30,Mango,Mallika,Ranchi APMC,Jharkhand,92.72,160.67,81.38,98.69,94.57,199.63,242.36714285714285,18,6,2025,0.10999999999999943,-19.730000000000018,1,81.8867,69.91
2026-05-04,Mango,Mallika,Ranchi APMC,Jharkhand,97.84,222.8,92.72,95.04,96.66,160.67,234.31,10,5,2026,8.219999999999999,61.28,0,84.5619,75.78
2026-05-11,Mango,Mallika,Ranchi APMC,Jharkhand,100.22,241.25,97.84,87.2,91.46,222.8,227.2571428571429,11,5,2026,4.230000000000004,-51.19,0,83.9348,76.96
2026-05-18,Mango,Mallika,Ranchi APMC,Jharkhand,98.52,246.29,100.22,102.04,92.58,241.25,219.69857142857146,12,5,2026,-0.1700000000000017,-32.12000000000003,0,84.0052,79.22
2026-05-25,Mango,Mallika,Ranchi APMC,Jharkhand,98.88,244.41,98.52,95.41,92.61,246.29,215.9257142857143,13,5,2026,3.839999999999989,-34.78999999999999,0,84.0062,70.64
2026-06-01,Mango,Mallika,Ranchi APMC,Jharkhand,97.57,221.21,98.88,96.31,89.62,244.41,219.46571428571428,14,6,2026,10.36999999999999,-69.41,0,83.8668,63.84
2026-06-08,Mango,Mallika,Ranchi APMC,Jharkhand,101.04,221.02,97.57,81.38,95.99,221.21,222.52142857142854,15,6,2026,-1.0,-78.17999999999998,0,83.7835,64.56
2026-06-15,Mango,Mallika,Ranchi APMC,Jharkhand,90.5,206.8,101.04,92.72,98.69,221.02,229.1114285714286,16,6,2026,-4.909999999999997,-64.01999999999998,0,83.8341,63.24
2026-06-22,Mango,Mallika,Ranchi APMC,Jharkhand,92.12,156.96,90.5,97.84,95.04,206.8,219.7057142857143,17,6,2026,-4.189999999999998,-39.47,0,83.2029,67.49
2026-06-29,Mango,Mallika,Ranchi APMC,Jharkhand,92.77,138.88,92.12,100.22,87.2,156.96,205.08142857142857,18,6,2026,11.39,-60.75,0,83.0773,63.97
2015-05-04,Mango,Mallika,Deoghar APMC,Jharkhand,84.2,282.72,,,,,282.72,10,5,2015,,,1,66.7145,68.9
2015-05-11,Mango,Mallika,Deoghar APMC,Jharkhand,83.52,299.48,84.2,,,282.72,291.1,11,5,2015,,,1,66.5633,71.91
2015-05-18,Mango,Mallika,Deoghar APMC,Jharkhand,86.12,329.29,83.52,,,299.48,303.83,12,5,2015,,,1,66.8825,72.48
2015-05-25,Mango,Mallika,Deoghar APMC,Jharkhand,88.11,304.65,86.12,,,329.29,304.035,13,5,2015,,,1,66.9524,75.54
2015-06-01,Mango,Mallika,Deoghar APMC,Jharkhand,82.9,272.09,88.11,,,304.65,297.646,14,6,2015,,,1,66.3199,62.05
2015-06-08,Mango,Mallika,Deoghar APMC,Jharkhand,85.07,274.15,82.9,,,272.09,293.73,15,6,2015,,,1,66.259,65.24
2015-06-15,Mango,Mallika,Deoghar APMC,Jharkhand,84.9,243.89,85.07,,,274.15,286.61,16,6,2015,,,1,66.3652,73.22
2015-06-22,Mango,Mallika,Deoghar APMC,Jharkhand,79.47,202.94,84.9,84.2,,243.89,275.21285714285716,17,6,2015,,,1,66.4392,60.16
2015-06-29,Mango,Mallika,Deoghar APMC,Jharkhand,84.7,178.26,79.47,83.52,,202.94,257.8957142857143,18,6,2015,,,1,66.3121,67.73
2016-05-02,Mango,Mallika,Deoghar APMC,Jharkhand,85.44,203.34,84.7,86.12,,178.26,239.90285714285713,9,5,2016,,,0,68.7319,79.07
2016-05-09,Mango,Mallika,Deoghar APMC,Jharkhand,86.49,222.77,85.44,88.11,,203.34,228.20571428571427,10,5,2016,2.289999999999992,-59.95000000000002,0,68.5579,71.79
2016-05-16,Mango,Mallika,Deoghar APMC,Jharkhand,84.74,243.34,86.49,82.9,,222.77,224.09857142857143,11,5,2016,1.2199999999999989,-56.140000000000015,0,68.3007,73.94
2016-05-23,Mango,Mallika,Deoghar APMC,Jharkhand,88.74,240.7,84.74,85.07,,243.34,219.31999999999996,12,5,2016,2.6199999999999903,-88.59000000000003,0,67.6337,78.01
2016-05-30,Mango,Mallika,Deoghar APMC,Jharkhand,84.98,246.29,88.74,84.9,,240.7,219.66285714285712,13,5,2016,-3.1299999999999955,-58.359999999999985,0,68.2832,79.5
2016-06-06,Mango,Mallika,Deoghar APMC,Jharkhand,84.13,204.67,84.98,79.47,84.2,246.29,219.91,14,6,2016,1.2299999999999898,-67.41999999999999,0,68.126,59.63
2016-06-13,Mango,Mallika,Deoghar APMC,Jharkhand,86.16,201.02,84.13,84.7,83.52,204.67,223.16142857142856,15,6,2016,1.0900000000000034,-73.12999999999997,0,67.6344,66.64
2016-06-20,Mango,Mallika,Deoghar APMC,Jharkhand,82.59,195.51,86.16,85.44,86.12,201.02,222.04285714285714,16,6,2016,-2.3100000000000023,-48.379999999999995,0,67.3089,62.85
2016-06-27,Mango,Mallika,Deoghar APMC,Jharkhand,83.4,148.97,82.59,86.49,88.11,195.51,211.5,17,6,2016,3.930000000000007,-53.97,0,67.7445,66.07
2017-05-01,Mango,Mallika,Deoghar APMC,Jharkhand,82.44,263.77,83.4,84.74,82.9,148.97,214.4185714285714,9,5,2017,-2.260000000000005,85.50999999999999,1,69.7823,74.54
2017-05-08,Mango,Mallika,Deoghar APMC,Jharkhand,88.92,260.3,82.44,88.74,85.07,263.77,217.21857142857144,10,5,2017,3.480000000000004,56.96000000000001,1,69.4187,79.21
2017-05-15,Mango,Mallika,Deoghar APMC,Jharkhand,93.85,306.94,88.92,84.98,84.9,260.3,225.88285714285712,11,5,2017,7.359999999999999,84.16999999999999,1,69.9831,80.75
2017-05-22,Mango,Mallika,Deoghar APMC,Jharkhand,84.2,296.02,93.85,84.13,79.47,306.94,238.93285714285713,12,5,2017,-0.539999999999992,52.67999999999998,1,69.1857,78.94
2017-05-29,Mango,Mallika,Deoghar APMC,Jharkhand,81.15,297.72,84.2,86.16,84.7,296.02,252.74714285714285,13,5,2017,-7.589999999999989,57.02000000000004,1,70.2227,72.3
2017-06-05,Mango,Mallika,Deoghar APMC,Jharkhand,90.37,271.58,81.15,82.59,85.44,297.72,263.6142857142857,14,6,2017,5.390000000000001,25.289999999999992,1,69.488,68.31
2017-06-12,Mango,Mallika,Deoghar APMC,Jharkhand,91.12,238.72,90.37,83.4,86.49,271.58,276.43571428571425,15,6,2017,6.990000000000009,34.05000000000001,1,69.6362,68.52
2017-06-19,Mango,Mallika,Deoghar APMC,Jharkhand,85.53,211.71,91.12,82.44,84.74,238.72,268.99857142857144,16,6,2017,-0.6299999999999955,10.689999999999998,1,69.6852,60.94
2017-06-26,Mango,Mallika,Deoghar APMC,Jharkhand,84.73,185.26,85.53,88.92,88.74,211.71,258.2785714285714,17,6,2017,2.1400000000000006,-10.25,1,68.9878,65.2
2018-05-07,Mango,Mallika,Deoghar APMC,Jharkhand,81.37,245.43,84.73,93.85,84.98,185.26,249.49142857142857,10,5,2018,-2.030000000000001,96.46000000000001,0,71.5272,75.12
2018-05-14,Mango,Mallika,Deoghar APMC,Jharkhand,89.9,246.78,81.37,84.2,84.13,245.43,242.45714285714286,11,5,2018,7.460000000000008,-16.98999999999998,0,71.4458,78.54
2018-05-21,Mango,Mallika,Deoghar APMC,Jharkhand,74.99,255.96,89.9,81.15,86.16,246.78,236.49142857142857,12,5,2018,-13.930000000000007,-4.340000000000003,0,71.5928,72.11
2018-05-28,Mango,Mallika,Deoghar APMC,Jharkhand,85.82,242.63,74.99,90.37,82.59,255.96,232.3557142857143,13,5,2018,-8.030000000000001,-64.31,0,71.0363,72.63
2018-06-04,Mango,Mallika,Deoghar APMC,Jharkhand,88.68,217.97,85.82,91.12,83.4,242.63,229.39142857142858,14,6,2018,4.480000000000004,-78.04999999999998,0,71.5252,58.62
2018-06-11,Mango,Mallika,Deoghar APMC,Jharkhand,85.66,184.1,88.68,85.53,82.44,217.97,225.44714285714286,15,6,2018,4.509999999999991,-113.62000000000003,0,71.1614,58.19
2018-06-18,Mango,Mallika,Deoghar APMC,Jharkhand,83.93,167.91,85.66,84.73,88.92,184.1,222.96857142857144,16,6,2018,-6.439999999999998,-103.66999999999999,0,70.6807,65.58
2018-06-25,Mango,Mallika,Deoghar APMC,Jharkhand,83.12,164.07,83.93,81.37,93.85,167.91,211.34571428571425,17,6,2018,-8.0,-74.65,0,70.9776,61.51
2019-05-06,Mango,Mallika,Deoghar APMC,Jharkhand,81.68,301.65,83.12,89.9,84.2,164.07,219.18428571428572,10,5,2019,-3.8499999999999943,89.93999999999997,1,72.8803,83.48
2019-05-13,Mango,Mallika,Deoghar APMC,Jharkhand,94.79,311.14,81.68,74.99,81.15,301.65,227.06714285714284,11,5,2019,10.060000000000002,125.88,1,72.9037,80.88
2019-05-20,Mango,Mallika,Deoghar APMC,Jharkhand,86.11,303.21,94.79,85.82,90.37,311.14,235.72142857142856,12,5,2019,4.739999999999995,57.77999999999997,1,72.9429,75.72
2019-05-27,Mango,Mallika,Deoghar APMC,Jharkhand,91.72,306.18,86.11,88.68,91.12,303.21,248.32285714285715,13,5,2019,1.8199999999999932,59.400000000000006,1,72.5939,79.54
2019-06-03,Mango,Mallika,Deoghar APMC,Jharkhand,94.58,278.59,91.72,85.66,85.53,306.18,261.82142857142856,14,6,2019,19.590000000000003,22.629999999999967,1,72.8634,68.68
2019-06-10,Mango,Mallika,Deoghar APMC,Jharkhand,89.53,231.62,94.58,83.93,84.73,278.59,270.92285714285714,15,6,2019,3.710000000000008,-11.009999999999991,1,72.4035,63.05
2019-06-17,Mango,Mallika,Deoghar APMC,Jharkhand,89.62,231.57,89.53,83.12,81.37,231.62,280.5657142857143,16,6,2019,0.9399999999999977,13.599999999999994,1,72.1983,62.99
2019-06-24,Mango,Mallika,Deoghar APMC,Jharkhand,83.15,205.36,89.62,81.68,89.9,231.57,266.81,17,6,2019,-2.509999999999991,21.26000000000002,1,72.3803,65.95
2020-05-04,Mango,Mallika,Deoghar APMC,Jharkhand,89.05,213.61,83.15,94.79,74.99,205.36,252.87714285714287,10,5,2020,5.11999999999999,45.70000000000002,0,74.5764,71.12
2020-05-11,Mango,Mallika,Deoghar APMC,Jharkhand,90.3,211.88,89.05,86.11,85.82,213.61,239.82999999999998,11,5,2020,7.179999999999993,47.81,0,74.2987,69.72
2020-05-18,Mango,Mallika,Deoghar APMC,Jharkhand,95.28,230.91,90.3,91.72,88.68,211.88,229.07714285714286,12,5,2020,13.599999999999994,-70.73999999999998,0,74.5853,75.63
2020-05-25,Mango,Mallika,Deoghar APMC,Jharkhand,86.5,244.66,95.28,94.58,85.66,230.91,224.23000000000002,13,5,2020,-8.290000000000006,-66.47999999999999,0,74.1082,70.1
2020-06-01,Mango,Mallika,Deoghar APMC,Jharkhand,92.75,220.32,86.5,89.53,83.93,244.66,222.6157142857143,14,6,2020,6.640000000000001,-82.88999999999999,0,74.0885,65.15
2020-06-08,Mango,Mallika,Deoghar APMC,Jharkhand,88.18,201.59,92.75,89.62,83.12,220.32,218.33285714285714,15,6,2020,-3.539999999999992,-104.59,0,74.1721,68.67
2020-06-15,Mango,Mallika,Deoghar APMC,Jharkhand,85.26,183.36,88.18,83.15,81.68,201.59,215.19,16,6,2020,-9.319999999999993,-95.22999999999996,0,74.5502,68.27
2020-06-22,Mango,Mallika,Deoghar APMC,Jharkhand,77.24,175.41,85.26,89.05,94.79,183.36,209.73285714285717,17,6,2020,-12.290000000000006,-56.21000000000001,0,74.1823,64.99
2020-06-29,Mango,Mallika,Deoghar APMC,Jharkhand,79.9,148.37,77.24,90.3,86.11,175.41,200.66,18,6,2020,-9.719999999999999,-83.19999999999999,0,73.913,67.21
2021-05-03,Mango,Mallika,Deoghar APMC,Jharkhand,92.42,279.38,79.9,95.28,91.72,148.37,207.58428571428573,10,5,2021,9.269999999999996,74.01999999999998,1,75.8944,75.65
2021-05-10,Mango,Mallika,Deoghar APMC,Jharkhand,88.19,278.67,92.42,86.5,94.58,279.38,212.44285714285712,11,5,2021,-0.8599999999999994,65.06,1,76.7166,73.91
2021-05-17,Mango,Mallika,Deoghar APMC,Jharkhand,91.92,289.18,88.19,92.75,89.53,278.67,222.28,12,5,2021,1.6200000000000045,77.30000000000001,1,76.0824,69.49
2021-05-24,Mango,Mallika,Deoghar APMC,Jharkhand,83.32,306.46,91.92,88.18,89.62,289.18,237.26142857142858,13,5,2021,-11.960000000000008,75.54999999999998,1,76.557,77.19
2021-05-31,Mango,Mallika,Deoghar APMC,Jharkhand,86.54,300.02,83.32,85.26,83.15,306.46,253.92714285714285,14,5,2021,0.04000000000000625,55.359999999999985,1,75.72,71.42
2021-06-07,Mango,Mallika,Deoghar APMC,Jharkhand,83.53,257.56,86.54,77.24,89.05,300.02,265.66285714285715,15,6,2021,-9.219999999999999,37.24000000000001,1,75.5074,67.6
2021-06-14,Mango,Mallika,Deoghar APMC,Jharkhand,86.48,237.32,83.53,79.9,90.3,257.56,278.37,16,6,2021,-1.7000000000000028,35.72999999999999,1,75.601,59.77
2021-06-21,Mango,Mallika,Deoghar APMC,Jharkhand,80.2,211.82,86.48,92.42,95.28,237.32,268.71857142857147,17,6,2021,-5.060000000000002,28.45999999999998,1,75.8618,64.84
2021-06-28,Mango,Mallika,Deoghar APMC,Jharkhand,92.71,186.58,80.2,88.19,86.5,211.82,255.56285714285715,18,6,2021,15.469999999999999,11.170000000000016,1,75.0516,61.64
2022-05-02,Mango,Mallika,Deoghar APMC,Jharkhand,89.97,205.19,92.71,91.92,92.75,186.58,243.56428571428572,9,5,2022,10.069999999999993,56.81999999999999,0,78.1254,72.33
2022-05-09,Mango,Mallika,Deoghar APMC,Jharkhand,88.7,242.18,89.97,83.32,88.18,205.19,234.38142857142856,10,5,2022,-3.719999999999999,-37.19999999999999,0,77.5064,88.14
2022-05-16,Mango,Mallika,Deoghar APMC,Jharkhand,92.26,236.85,88.7,86.54,85.26,242.18,225.35714285714286,11,5,2022,4.070000000000007,-41.82000000000002,0,77.6511,66.61
2022-05-23,Mango,Mallika,Deoghar APMC,Jharkhand,90.75,236.46,92.26,83.53,77.24,236.85,222.34285714285716,12,5,2022,-1.1700000000000017,-52.72,0,78.1715,75.29
2022-05-30,Mango,Mallika,Deoghar APMC,Jharkhand,98.65,235.78,90.75,86.48,79.9,236.46,222.12285714285716,13,5,2022,15.330000000000013,-70.67999999999998,0,77.6244,78.51
2022-06-06,Mango,Mallika,Deoghar APMC,Jharkhand,90.08,235.87,98.65,80.2,92.42,235.78,225.5585714285714,14,6,2022,3.539999999999992,-64.14999999999998,0,77.6196,69.59
2022-06-13,Mango,Mallika,Deoghar APMC,Jharkhand,91.68,194.17,90.08,92.71,88.19,235.87,226.64285714285714,15,6,2022,8.150000000000006,-63.390000000000015,0,77.5123,66.5
2022-06-20,Mango,Mallika,Deoghar APMC,Jharkhand,84.66,162.01,91.68,89.97,91.92,194.17,220.4742857142857,16,6,2022,-1.8200000000000074,-75.31,0,77.1955,63.45
2022-06-27,Mango,Mallika,Deoghar APMC,Jharkhand,82.86,159.22,84.66,88.7,83.32,162.01,208.62285714285716,17,6,2022,2.6599999999999966,-52.599999999999994,0,76.8591,68.54
2023-05-01,Mango,Mallika,Deoghar APMC,Jharkhand,92.75,250.68,82.86,92.26,86.54,159.22,210.59857142857143,9,5,2023,0.04000000000000625,64.1,1,79.2548,73.21
2023-05-08,Mango,Mallika,Deoghar APMC,Jharkhand,96.3,251.95,92.75,90.75,83.53,250.68,212.81142857142854,10,5,2023,6.329999999999998,46.75999999999999,1,79.4334,77.05
2023-05-15,Mango,Mallika,Deoghar APMC,Jharkhand,89.08,285.95,96.3,98.65,86.48,251.95,219.97857142857143,11,5,2023,0.37999999999999545,43.76999999999998,1,79.6239,82.49
